8.64607700000000e-03    8.49475600000000e-03    8.34911700000000e-03    
8.20903400000000e-03    8.07438400000000e-03    7.94504400000000e-03    
7.82089100000000e-03    7.70180600000000e-03    7.58766900000000e-03    
7.47836100000000e-03    7.37376300000000e-03    7.27376000000000e-03    
7.17823500000000e-03    7.08707400000000e-03    7.00016200000000e-03    
6.91738600000000e-03    6.83863300000000e-03    6.76379200000000e-03    
6.69275100000000e-03    6.62540000000000e-03    6.56163100000000e-03    
6.50133200000000e-03    6.44439700000000e-03    6.39071800000000e-03    
6.34018700000000e-03    6.29269800000000e-03    6.24814400000000e-03    
6.20642100000000e-03    6.16742200000000e-03    6.13104400000000e-03    
6.09718200000000e-03    6.06573300000000e-03    6.03659200000000e-03    
6.00965700000000e-03    5.98482500000000e-03    5.96199300000000e-03    
5.94106000000000e-03    5.92192300000000e-03    5.90448000000000e-03    
5.88863000000000e-03    5.87427100000000e-03    5.86130200000000e-03    
5.84962200000000e-03    5.83913100000000e-03    5.82972500000000e-03    
5.82130600000000e-03    5.81377200000000e-03    5.80702200000000e-03    
5.80095400000000e-03    5.79546800000000e-03    5.79046300000000e-03    
5.78583800000000e-03    5.78149000000000e-03    5.77731900000000e-03    
5.77322200000000e-03    5.76909800000000e-03    5.76484500000000e-03    
5.76035900000000e-03    5.75553900000000e-03    5.75028000000000e-03    
5.74448000000000e-03    5.73803500000000e-03    5.73084000000000e-03    
5.72279100000000e-03    5.71378300000000e-03    5.70371000000000e-03    
5.69246600000000e-03    5.67994400000000e-03    5.66603800000000e-03    
5.65063900000000e-03    5.63363800000000e-03    5.61492800000000e-03    
5.59439800000000e-03    5.57193800000000e-03    5.54743600000000e-03    
5.52078100000000e-03    5.49186000000000e-03    5.46055900000000e-03    
5.42676400000000e-03    5.39036100000000e-03    5.35123100000000e-03    
5.30926000000000e-03    5.26432700000000e-03    5.21631500000000e-03    
5.16510400000000e-03    5.11057100000000e-03    5.05259600000000e-03    
4.99105400000000e-03    4.92582100000000e-03    4.85677100000000e-03    
4.78377700000000e-03    4.70671100000000e-03    4.62544400000000e-03    
4.53984400000000e-03    5.30749500000000e-03    5.18232100000000e-03    
5.06229100000000e-03    4.94723100000000e-03    4.83697200000000e-03    
4.73135300000000e-03    4.63021700000000e-03    4.53341400000000e-03    
4.44079700000000e-03    4.35222700000000e-03    4.26756800000000e-03    
4.18669000000000e-03    4.10946600000000e-03    4.03577600000000e-03    
3.96550100000000e-03    3.89852900000000e-03    3.83474900000000e-03    
3.77405600000000e-03    3.71634700000000e-03    3.66152400000000e-03    
3.60949200000000e-03    3.56015700000000e-03    3.51343100000000e-03    
3.46922600000000e-03    3.42745900000000e-03    3.38804900000000e-03    
3.35091700000000e-03    3.31598700000000e-03    3.28318600000000e-03    
3.25244000000000e-03    3.22368100000000e-03    3.19684100000000e-03    
3.17185500000000e-03    3.14865700000000e-03    3.12718700000000e-03    
3.10738200000000e-03    3.08918500000000e-03    3.07253800000000e-03    
3.05738300000000e-03    3.04366700000000e-03    3.03133400000000e-03    
3.02033300000000e-03    3.01061200000000e-03    3.00212000000000e-03    
2.99480600000000e-03    2.98862200000000e-03    2.98352000000000e-03    
2.97945200000000e-03    2.97636900000000e-03    2.97422700000000e-03    
2.97297800000000e-03    2.97257700000000e-03    2.97297800000000e-03    
2.97413600000000e-03    2.97600500000000e-03    2.97854000000000e-03    
2.98169500000000e-03    2.98542700000000e-03    2.98968800000000e-03    
2.99443400000000e-03    2.99961700000000e-03    3.00519300000000e-03    
3.01111300000000e-03    3.01733000000000e-03    3.02379600000000e-03    
3.03046300000000e-03    3.03727900000000e-03    3.04419500000000e-03    
3.05115900000000e-03    3.05811700000000e-03    3.06501700000000e-03    
3.07180200000000e-03    3.07841700000000e-03    3.08480200000000e-03    
3.09089800000000e-03    3.09664300000000e-03    3.10197400000000e-03    
3.10682600000000e-03    3.11113000000000e-03    3.11481800000000e-03    
3.11781700000000e-03    3.12005300000000e-03    3.12144700000000e-03    
3.12192100000000e-03    3.12139200000000e-03    3.11977200000000e-03    
3.11697300000000e-03    3.11290200000000e-03    3.10746200000000e-03    
3.10055300000000e-03    3.09207100000000e-03    3.08190700000000e-03    
3.06994800000000e-03    3.05607600000000e-03    3.04016800000000e-03    
3.02209600000000e-03    3.00172900000000e-03    2.97892500000000e-03    
2.95354000000000e-03    2.92542400000000e-03    2.89441800000000e-03    
